id,name,deepbias_detected,deep_label,prob_unif,prob_centre,prob_disc,prob_bounds,prob_gaps_clusters,status
71c2579e-1dba-4603-8c6f-e711f0399a8f,EnhancedAdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
171f47b0-192a-4c20-bb14-e73a8eb42df5,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,1.7559428e-15,0.002809255,1.7344329e-13,6.2743130000000005e-28,0.9971908,ok
e560caed-9a39-4a38-85e0-008a4bb10da7,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
ac80dce8-fe36-4b36-8421-95f1ffd6d6ba,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
f56b249b-13ba-4bba-9855-93a293d3d293,AdaptiveNeighborhoodSwarmOptimizer,True,bounds,0.014240233,2.5903664e-06,0.01312832,0.96785104,0.004777762,ok
6258355e-da5c-4b47-9e7b-a456a27877e1,DynamicPhaseTransitionSwarmOptimizer,False,unif,0.64425415,0.04083982,0.17860773,0.076439746,0.05985856,ok
017d3981-4ed3-4a18-8c7c-1c294a299511,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
c1a19a83-0770-4a64-8cac-f687027a6912,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
802628c5-14ab-4caf-bf5f-95273f9bf512,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
7ad2ba5d-5020-4049-b1cb-1d07dd7ee354,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
29027062-05f8-438f-96e9-34721fe417d8,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
d48e8602-66b8-4026-9687-55360f8f375a,EnhancedDynamicPhaseTransitionSwarmOptimizer,True,disc,0.61430204,0.005488486,0.2673776,0.039644796,0.07318715,ok
577a103e-b017-4ebf-a2f9-53e692480710,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
3fd3081d-90f3-49cf-9e52-f58cfb1d6ce9,EnhancedDynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
25b12e01-592b-4204-95e4-3ceb588a32ba,DynamicPhaseTransitionSwarmOptimizer,False,unif,0.7641567,0.02760446,0.10989519,0.014415046,0.083928585,ok
cb23f1b9-5b84-4369-bcc2-2af3cc572351,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
a1095e62-d534-4fb9-992d-8bb5c2bed5de,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
95a4e818-0334-45df-9bc4-c0b76a49e50a,AdaptiveMemorySwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
79eddee5-39ad-4528-9785-9b1707830076,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
f406704c-bfd1-4045-9874-c4a3e3431c69,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
21de28f9-91d9-4679-8559-f44271b4fcec,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
f45241c6-244e-4ec7-a74e-4242784d14ee,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
196533d7-1d78-4947-ab04-90f3a13b0f75,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
4e2c1f95-9aad-4b44-89f4-215f407dae0b,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
c6966a71-d14b-4103-ad48-629bdca67348,EnhancedDynamicSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
e4b0aac0-dce5-4122-969c-1b2543dd1d3c,EnhancedDynamicSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
8f0ecaa2-da22-42f9-b495-7e2561b7c3f5,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
52de413c-7d38-4140-94c7-092e159afd2f,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
e5723cc1-999e-444a-97c0-e31c9236f59e,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
9181cad7-d931-41b6-a516-5f4bbc4c1792,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
33c3199a-39cc-42f3-9c45-c7630659b16d,EnhancedDynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
7a1e6e3a-598d-404e-8398-ca0810c1690b,DynamicPhaseTransitionSwarmOptimizer,True,centre,2.1084213e-06,0.67975795,5.9212958e-08,3.1578047e-17,0.32023993,ok
5384b4db-5fcc-4748-b943-678e35c7bf93,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
4cb3d0e0-5846-4009-a492-cf3eb27dc621,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
