id,name,case_type,suite,fid,iid,dim,budget,auc,status
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,15,2,5,250,0.016418027922847633,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,20,1,5,250,0.09890405847190564,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,20,2,5,250,0.07751208390162267,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,21,1,5,250,0.08006849248777725,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,21,2,5,250,0.0903708324322603,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,23,1,5,250,0.1348938999805911,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,23,2,5,250,0.15487624454806448,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,1,1,2,100,0.1763545878223437,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,1,2,2,100,0.2891131938993068,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,3,1,2,100,0.1009334651872521,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,3,2,2,100,0.1101386111290229,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,5,1,2,100,0.4662396640728572,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,5,2,2,100,0.5035429952541486,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,8,1,2,100,0.12460049732652367,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,8,2,2,100,0.20456293982318696,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,15,1,2,100,0.09672337416434007,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,15,2,2,100,0.09151408729387822,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,20,1,2,100,0.1569894554853012,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,20,2,2,100,0.1514570113273952,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,21,1,2,100,0.17862773314550562,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,21,2,2,100,0.1855733802020978,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,23,1,2,100,0.12301970281658992,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,23,2,2,100,0.13136411573284235,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,1,1,5,250,0.11851607839938971,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,1,2,5,250,0.0888917198213176,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,3,1,5,250,0.023717131042497952,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,3,2,5,250,0.014867622816145842,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,5,1,5,250,0.06611827032906259,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,5,2,5,250,0.0937415020178668,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,8,1,5,250,0.0040000000000000036,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,8,2,5,250,0.0040000000000000036,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,15,1,5,250,0.010552622097327657,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,15,2,5,250,0.029035790296412234,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,20,1,5,250,0.05124747360704618,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,20,2,5,250,0.03601833832786794,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,21,1,5,250,0.08152356436657815,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,21,2,5,250,0.07976256331744236,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,23,1,5,250,0.15494634540531194,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,SBOX-COST,23,2,5,250,0.14451016366958225,ok
